record_id,category,record_type,action_title,section,source_page_title,source_page_url,linked_resource_title,linked_resource_url,linked_resource_agency,deep_parsed,source_last_updated,retrieved_at,requires_human_review,source_content_hash,record_content_hash
702779fbf6eda85a99e3,healthcare,linked_resource,Le Carrefour Employabilité - Travail de rue,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Le Carrefour Employabilité - Travail de rue,https://cestmoncarrefour.com,cestmoncarrefour.com,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,2a1dcc17053c5ff079a9f11ff6dcff4a417f85fad0c7549a0f7a16cbfcf3806f
41bdcfe3c93669ff70a0,healthcare,linked_resource,"Le Tremplin, centre pour personnes immigrantes et leurs familles",Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,"Le Tremplin, centre pour personnes immigrantes et leurs familles",http://www.letremplinlevis.com,letremplinlevis.com,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,8128ae4e8ac5a22aa04f73675bcd7efb081518c8d2aa30e39f319b4ac9bd337d
96db9c33101cc244aab4,healthcare,linked_resource,Maison de la famille des Maskoutains,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Maison de la famille des Maskoutains,https://www.mfm.qc.ca,mfm.qc.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,af918594a6370405d973789a567ce99c81be69cb215c67e6a775c16a0af773d4
ee755aaaf889db7263c2,healthcare,linked_resource,Montérégie,Primary Care Access Point,Primary Care Access Point,https://www.quebec.ca/en/health/finding-a-resource/primary-care-access-point,Montérégie,https://www.santemonteregie.qc.ca/en/services/primary-care-access-point-gap,santemonteregie.qc.ca,false,"April 21, 2026",2026-06-12T17:58:33+00:00,true,08bae471134474177fc22cf672934ddf70f44be4c26f4a275587f7d79a70193e,6a8a580b1482b957e7987b38c902154626b32e28beca5639137848c697a10bd3
276a5f09ae3a81439f27,healthcare,linked_resource,Montérégie map,Primary Care Access Point,Primary Care Access Point,https://www.quebec.ca/en/health/finding-a-resource/primary-care-access-point,Montérégie map,https://www.santemonteregie.qc.ca/modules/custom/custom_general/images/carte-du-territoire.png,santemonteregie.qc.ca,false,"April 21, 2026",2026-06-12T17:58:33+00:00,true,08bae471134474177fc22cf672934ddf70f44be4c26f4a275587f7d79a70193e,0621d969b544b2b5e45ac8439a66b8552f34ca6b03fc08691ed2c2e03562f3ee
383e8cebb13bebbcb8f0,healthcare,linked_resource,Obtaining your health insurance card number,Health and emergency services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Obtaining your health insurance card number,https://www.ramq.gouv.qc.ca/en/citizens/health-insurance/register,Régie de l'assurance maladie du Québec,false,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,751e3b4dc3f53a64dfa5d0247e18ea5dbae7e1726dcd710dee28939e1e951628
6a31aabe216d96d136c9,healthcare,linked_resource,"Organisme pour l’Intégration, la Citoyenneté et l’Inclusion",Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,"Organisme pour l’Intégration, la Citoyenneté et l’Inclusion",https://www.licimontrealnord.org,licimontrealnord.org,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,733b56408efbd86ecfae92f660c296ee71ca4d089c642d52f9936def58e36d89
d8851a4ebd5508b9c9f3,healthcare,linked_resource,Portes ouvertes sur le Lac,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Portes ouvertes sur le Lac,https://portesouvertessurlelac.org,portesouvertessurlelac.org,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,565dfdcc80d4a860b47c4c9747d9976b3d30d0bf0443bfe67e02174ff9f31b90
a1aaa34542636dc61ca9,healthcare,linked_resource,PRAIDA website,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,PRAIDA website,https://www.ciussswestcentral.ca/programs-and-services/praida-regional-program-for-the-settlement-and-integration-of-asylum-seekers/i-am-an-asylum-seeker,ciussswestcentral.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,7a8d51f19d8a9f1257af5ff9c790008ba339ccab67be5eb34968ff9784f2d610
cfef76ffcc552c1fec1a,healthcare,linked_resource,Québec Health Booklet,Québec Family Doctor Finder,Québec Family Doctor Finder,https://www.quebec.ca/en/health/finding-a-resource/quebec-family-doctor-finder,Québec Health Booklet,https://carnetsante.gouv.qc.ca/portail,carnetsante.gouv.qc.ca,false,"April 15, 2024",2026-06-12T17:58:33+00:00,true,72319a37e26441fd67b61e6f5260d6c4f948322ce56854910a8dfe3ac50b801f,dc3ad3867f9c31fe8da3f81876bf6d9afef7e99e97fd1e8a38e89715ed176135
3fd4d7154575da722f11,healthcare,linked_resource,Québec hükümeti hizmetlerinden yararlanmak isteyen sığınmacılar için kılavuz (PDF 225 Kb),Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Québec hükümeti hizmetlerinden yararlanmak isteyen sığınmacılar için kılavuz (PDF 225 Kb),https://cdn-contenu.quebec.ca/cdn-contenu/immigration/publications/fr/GUI_Guide_accessible_demandeurs_asile_TR.pdf,cdn-contenu.quebec.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,928ba674d118297cb95791338f0dc9d4729d1c7789604019ca75729e3e58cfc7
891448fc9d7ce5f9ed38,healthcare,linked_resource,Québec Medical Appointment Scheduler,Primary Care Access Point,Primary Care Access Point,https://www.quebec.ca/en/health/finding-a-resource/primary-care-access-point,Québec Medical Appointment Scheduler,https://rvsq.gouv.qc.ca/accueil/index-en.html,rvsq.gouv.qc.ca,false,"April 21, 2026",2026-06-12T17:58:33+00:00,true,08bae471134474177fc22cf672934ddf70f44be4c26f4a275587f7d79a70193e,c70b4a75f1d074a08a20731966f9b425bd536e12a360ec8fa45a1035bf7683b9
686ba5036f0ab08553ef,healthcare,linked_resource,Registering on the waiting list through the Québec Family Doctor Finder,Québec Family Doctor Finder,Québec Family Doctor Finder,https://www.quebec.ca/en/health/finding-a-resource/quebec-family-doctor-finder,Registering on the waiting list through the Québec Family Doctor Finder,https://sel.ramq.gouv.qc.ca/GRL/LM_GuichAccesMdFamCitoy/en,sel.ramq.gouv.qc.ca,false,"April 15, 2024",2026-06-12T17:58:33+00:00,true,72319a37e26441fd67b61e6f5260d6c4f948322ce56854910a8dfe3ac50b801f,1148b05ae84656fabbc8e106d5e9771dd9d6cf42481e7e34f20d865f381e9eb9
c9a1f5f9d7d7aa5fa39f,healthcare,linked_resource,Registering with a family doctor or a specialized nurse practitioner in primary care,Québec Family Doctor Finder,Québec Family Doctor Finder,https://www.quebec.ca/en/health/finding-a-resource/quebec-family-doctor-finder,Registering with a family doctor or a specialized nurse practitioner in primary care,https://www.quebec.ca/en/health/finding-a-resource/registering-with-a-family-doctor,Gouvernement du Québec,false,"April 15, 2024",2026-06-12T17:58:33+00:00,true,72319a37e26441fd67b61e6f5260d6c4f948322ce56854910a8dfe3ac50b801f,50ac376fb24a3200ee39eb79242eeeba86ffea5c446c50b4aefc8765561fd5e0
e0b73ea11450c4841848,healthcare,linked_resource,Registering with a family doctor or a specialized nurse practitioner in primary care,Primary Care Access Point,Primary Care Access Point,https://www.quebec.ca/en/health/finding-a-resource/primary-care-access-point,Registering with a family doctor or a specialized nurse practitioner in primary care,https://www.quebec.ca/en/health/finding-a-resource/registering-with-a-family-doctor,Gouvernement du Québec,false,"April 21, 2026",2026-06-12T17:58:33+00:00,true,08bae471134474177fc22cf672934ddf70f44be4c26f4a275587f7d79a70193e,c85629faad7ad47b8990791c31632d771ac9d324b790aeeaba935f1410590740
b0c56c2ae83d336ba201,healthcare,linked_resource,Réseaux Employabilité Immigration Entrepreneuriat,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Réseaux Employabilité Immigration Entrepreneuriat,https://reseauxvs.ca,reseauxvs.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,d98ccdc5b1962a23e6ed86caedebb51bb75844aedab78f96cfeb2b7109d02657
6561c44cb62867b148f5,healthcare,linked_resource,Saguenay–Lac-Saint-Jean,Primary Care Access Point,Primary Care Access Point,https://www.quebec.ca/en/health/finding-a-resource/primary-care-access-point,Saguenay–Lac-Saint-Jean,https://santesaglac.gouv.qc.ca/mes-soins-et-services/trouver-un-medecin/guichet-dacces-a-la-premiere-ligne,santesaglac.gouv.qc.ca,false,"April 21, 2026",2026-06-12T17:58:33+00:00,true,08bae471134474177fc22cf672934ddf70f44be4c26f4a275587f7d79a70193e,dc6efe1abc85d2726b3df05f56e2dca233a026bfe2d8f559fea26b252bd1a968
91998788d50bed2e8626,healthcare,linked_resource,Service d'accueil des nouveaux arrivants (SANA) de la MRC de Maskinongé,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Service d'accueil des nouveaux arrivants (SANA) de la MRC de Maskinongé,https://www.sanamrcmaskinonge.ca,sanamrcmaskinonge.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,3c9a005776a03db8718c22502369f66cfeadb22a7e8917c76b1d93931b3d8af4
68d4ce90fca75a51b455,healthcare,linked_resource,Service d'accueil des nouveaux arrivants (SANA) de Trois-Rivières,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Service d'accueil des nouveaux arrivants (SANA) de Trois-Rivières,https://www.sana3r.ca,sana3r.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,1d6ac43257f1e9218fed2f4a7c054a9a63456ae12a71ebd0c051cff7740d8b5b
49a47b1328695b2681dd,healthcare,linked_resource,Service d'accueil des nouveaux arrivants de Shawinigan,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Service d'accueil des nouveaux arrivants de Shawinigan,https://www.sanashawinigan.ca,sanashawinigan.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,1b934f1dfc09ddaf85c686a8998423bb4294d2242be34b142151921b6a8b37c1
9c4d87754aa3f5125da1,healthcare,linked_resource,Service d'aide a l'adaptation des immigrants et immigrantes,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Service d'aide a l'adaptation des immigrants et immigrantes,https://www.saaiquebec.org,saaiquebec.org,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,c57ad9f60187c0870bb16b73335cebc2962792a7b6185a0ee53bc47a8ab0b7b5
a575abd2f6139232ab0e,healthcare,linked_resource,Service d'aide à la famille immigrante de la MRC de l'Assomption,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Service d'aide à la famille immigrante de la MRC de l'Assomption,https://safima.ca,safima.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,49ef9837e7de6652b16353b9191c868dd23661a2d99267e2767f3b9667ce7444
a55103bbd200b05b0b56,healthcare,linked_resource,Service d’aide aux Néo-Canadiens,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Service d’aide aux Néo-Canadiens,https://www.sanc-sherbrooke.ca,sanc-sherbrooke.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,c95509852136601e2b16f2b661b2e1d8177891b0b67235a5b94d85572dd1a10c
61c9985ce66686ad8489,healthcare,linked_resource,Service d’interprète d’aide et de référence aux immigrants,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Service d’interprète d’aide et de référence aux immigrants,http://www.siari.org,siari.org,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,b9e6d0938882630e85f585135ee22e4e7ad43f348474c6e0e1a4a7917e13274e
f62d8549629dfd16a90e,healthcare,linked_resource,Services offered by specialized nurse practitioners,Québec Family Doctor Finder,Québec Family Doctor Finder,https://www.quebec.ca/en/health/finding-a-resource/quebec-family-doctor-finder,Services offered by specialized nurse practitioners,https://www.quebec.ca/en/health/health-system-and-services/service-organization/specialized-nurse-practitioners/services-offered-specialized-nurse-practitioners,Gouvernement du Québec,false,"April 15, 2024",2026-06-12T17:58:33+00:00,true,72319a37e26441fd67b61e6f5260d6c4f948322ce56854910a8dfe3ac50b801f,801419a26dab4a91823bd37d2d66bc3c2e70c5dabe3095667a931c5dcc341d10
2e210492da2c6bc7845c,healthcare,linked_resource,Social Assistance Program and Social Solidarity Program.,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Social Assistance Program and Social Solidarity Program.,https://www.quebec.ca/en/family-and-support-for-individuals/social-assistance-social-solidarity,Gouvernement du Québec,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,c2813022119b858838d845e0c0fe244904cab708cbb27529187d598923180c38
a10b333d2eb2fd693144,healthcare,linked_resource,social security agreements with other countries,Health and emergency services,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,social security agreements with other countries,https://www.ramq.gouv.qc.ca/en/citizens/health-insurance/social-security-agreements-other-countries,Régie de l'assurance maladie du Québec,false,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,f0803d9ad54f40d340079d84654f00b7164ed7ef3dfb28275fcd4152f334fc58
aec63137a4466991d7b3,healthcare,linked_resource,Solidarité ethnique régionale de la Yamaska,Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,Solidarité ethnique régionale de la Yamaska,https://sery-granby.org,sery-granby.org,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,2160ead26c5d925075cdce3b528df02a00863e966574c580812afe17555f5470
4f42c0c8ed915198c0ac,healthcare,linked_resource,territory waiting list,Québec Family Doctor Finder,Québec Family Doctor Finder,https://www.quebec.ca/en/health/finding-a-resource/quebec-family-doctor-finder,territory waiting list,https://sante.gouv.qc.ca/en/votre-gaco,Gouvernement du Québec - Santé,false,"April 15, 2024",2026-06-12T17:58:33+00:00,true,72319a37e26441fd67b61e6f5260d6c4f948322ce56854910a8dfe3ac50b801f,f8309c24e18f8f3c11b94e65ddfb12d0e92e0f806c0a5bbd7b1e9b5f337f820d
9328517459d52fbd41ee,healthcare,linked_resource,territory waiting list,Québec Family Doctor Finder,Québec Family Doctor Finder,https://www.quebec.ca/en/health/finding-a-resource/quebec-family-doctor-finder,territory waiting list,http://sante.gouv.qc.ca/en/votre-gaco,Gouvernement du Québec - Santé,false,"April 15, 2024",2026-06-12T17:58:33+00:00,true,72319a37e26441fd67b61e6f5260d6c4f948322ce56854910a8dfe3ac50b801f,0399e1f5c0e81e0536c9ef6174d2dc2e0218c3efbcf6cf6898c2dcde748913e6
15bd37b614f96dd08d79,healthcare,linked_resource,دليل لطالبي اللجوء في كيبيك الراغبين في الحصول على الخدمات الحكومية في كيبيك (PDF 506 Kb),Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,دليل لطالبي اللجوء في كيبيك الراغبين في الحصول على الخدمات الحكومية في كيبيك (PDF 506 Kb),https://cdn-contenu.quebec.ca/cdn-contenu/immigration/publications/fr/GUI_Guide_accessible_demandeurs_asile_AR.pdf,cdn-contenu.quebec.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,8266d9ef5d8482f300c7260b60a80435922c6323362ac7486139971553327faa
3fef10c0f7c6795b66e8,healthcare,linked_resource,क्यूबेक मेंशरण चाहने वालों के ललए गाइड जो क्यबू ेक की सरकारी सेवाएं हालसल करना चाहतेहैं (PDF 349 Kb),Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,क्यूबेक मेंशरण चाहने वालों के ललए गाइड जो क्यबू ेक की सरकारी सेवाएं हालसल करना चाहतेहैं (PDF 349 Kb),https://cdn-contenu.quebec.ca/cdn-contenu/immigration/publications/fr/GUI_Guide_accessible_demandeurs_asile_HI.pdf,cdn-contenu.quebec.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,96696316bde8335ffabdc7d0051e10e6d7e5ca9877a9e08b3a605807d5a150a7
ea10369b9c50b1eb9839,healthcare,linked_resource,ਕਿਊਬੈਕ ਸਰਕਾਰ ਦੁਆਰਾ ਸ਼ਰਣ ਮੰਗਣ ਵਾਲਿਆਂ ਨੂੰ ਦਿੱਤੀਆਂ ਜਾਣ ਵਾਲੀਆਂ ਸੇਵਾਵਾਂ ਲਈ ਗਾਈਡ (PDF 335 Kb),Asylum seekers,Asylum seekers,https://www.quebec.ca/en/immigration/refugees-asylum-seekers/asylum-seekers,ਕਿਊਬੈਕ ਸਰਕਾਰ ਦੁਆਰਾ ਸ਼ਰਣ ਮੰਗਣ ਵਾਲਿਆਂ ਨੂੰ ਦਿੱਤੀਆਂ ਜਾਣ ਵਾਲੀਆਂ ਸੇਵਾਵਾਂ ਲਈ ਗਾਈਡ (PDF 335 Kb),https://cdn-contenu.quebec.ca/cdn-contenu/immigration/publications/fr/GUI_Guide_accessible_demandeurs_asile_PA.pdf,cdn-contenu.quebec.ca,false,"June 11, 2026",2026-06-12T17:58:36+00:00,true,16eaf1e23609b3b65387283d21ab1ea307a5f5ae936c006372c42112628a7d95,6f503be4eb9f734be69f4c9d124aded6add8b96205e50fa931aabf371ceccfbc
a41eb3c6cb65f11969d4,housing,hub_action,Buying a condominium,Housing,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,,,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,3f104e2fedb6d1d59c7c6af842d2244e63c6e3ea7e284ea354dc7bbb4bdbfe0a
976abd34d8bb549512c3,housing,hub_action,Buying a house or a condominium,Housing,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,,,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,e858e29141019ed044fabe037c328aa04cb86e0691efd5cf52d4305a95186f3e
71d4e9ac089ca3ba69e6,housing,hub_action,Finding housing,Housing,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,,,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,6c0b36279cf28889d92996d268af823aa39d7a90454ba87c6c1f50b193088875
3c488317249924fa8aaa,housing,hub_action,Information to provide,Housing,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,,,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,775b0bcfd95d978f72c778b37c351ae28509bf0b511e1af2463e6ebdf562ca41
3058a95e44eb27e11ed4,housing,hub_action,Refusal to rent,Housing,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,,,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,aa280fe53a739702a7003696907e7f8fea3e6aa2621d8a2c26bcfc52d28a6f10
c0f2779206cfbddd9956,housing,linked_resource,Accompagnement Québec integration service,Housing,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Accompagnement Québec integration service,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,Gouvernement du Québec,true,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,ed41550b8bd21d71377ab8fc6ab498546b88c81948cd010ad9840c0879817f52
e3c89f7dc594e0434b0f,housing,linked_resource,Assignment of a Lease or Subleasing,Housing,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Assignment of a Lease or Subleasing,https://www.tal.gouv.qc.ca/en/assignment-of-a-lease-or-subleasing/assignment-of-lease-agreement-and-notice-to-sublet-the-dwelling,Tribunal administratif du logement,false,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,a3a9e1117f61a80e13a7063a1ff29b869f354cf51e72c208be112f5abd65a319
cd827e83f869e4d39a62,housing,linked_resource,Commission des droits de la personne et des droits de la jeunesse du Québec,Housing,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Commission des droits de la personne et des droits de la jeunesse du Québec,https://www.cdpdj.qc.ca/en/contact-us,cdpdj.qc.ca,false,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,0fc628ef87baba893590187dab22c7cfa01e9c705a88f49fe976f91e00fa2c1e
81f20952b747abce7aa2,housing,linked_resource,Community organizations assisting immigrants,Housing,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Community organizations assisting immigrants,https://www.quebec.ca/en/immigration/partners,Gouvernement du Québec,false,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,0e4715bb7c5b73a64e47f2e67cf38da2ed6b0cceb0258ef8b2b33628eca0f089
879d4c04fb195fd89d2e,housing,linked_resource,Renting accommodation,Housing,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Renting accommodation,https://www.tal.gouv.qc.ca/en/being-a-lessee,Tribunal administratif du logement,false,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,cdf453783a1b88b7c9daeaaac3a36e8867671e4cc8f9fd67e9459ba82affed3b
ad0ec7fa262000ebb8af,housing,linked_resource,The responsibilities and commitments of your landlord,Housing,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,The responsibilities and commitments of your landlord,https://www.tal.gouv.qc.ca/en/being-a-lessor/rights-and-obligations-of-the-lessor,Tribunal administratif du logement,false,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,5c881ea693fb871e4b4c50f4d39187e56b3f8d1f517b7a315603541f37f9709d
46124137f5469ed5ecbb,housing,linked_resource,Tribunal administratif du logement du Québec,Housing,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Tribunal administratif du logement du Québec,https://www.tal.gouv.qc.ca/en/contact-us,Tribunal administratif du logement,false,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,09edc869b08c9b3333ac363300fd8342741fe323fbbed204f179dda8e5f03eab
694faa6e7d01080175d5,housing,linked_resource,Your responsibilities and commitments as a tenant,Housing,Settle and integrate in Québec,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec,Your responsibilities and commitments as a tenant,https://www.tal.gouv.qc.ca/en/being-a-lessee/rights-and-obligations-of-the-lessee,Tribunal administratif du logement,false,"June 10, 2026",2026-06-12T17:58:32+00:00,true,1026af83fa85936a9a0a7b99f5b5234befcd76a9be170c4a15f29cbc69be5b04,6f1f4be979f1eb69e9d56e4e51e84601071762bbcb220b8048df6259091edfba
2f86198db83e65ef296d,integration,detail_action,Age,Premières démarches d’installation (First steps to settling in) Information Session,Premières démarches d’installation (First steps to settling in) Information Session,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/first-steps-settling-in,,,Gouvernement du Québec,true,"April 10, 2025",2026-06-12T17:58:36+00:00,true,9f042cb7dc5871687eefea6f0b26d7cec12d2c11dc13aab8831943384e68cff4,a4a7a00580aa938114650520b2acf4f5d4cf2b6c8417fd685802e00d0b6fbbdd
4c6282df6c28998af319,integration,detail_action,Age,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,bb0652e1976effb9f56c6a1ecb2a3fb7724c9b655ab73ba130552c15873a91c3
d026bb6714966db52188,integration,detail_action,Attestation,Objectif Intégration Information Session for Immigrants,Objectif Intégration Information Session for Immigrants,https://www.quebec.ca/en/immigration/settle-and-integrate-in-quebec/objectif-integration,,,Gouvernement du Québec,true,"January 22, 2026",2026-06-12T17:58:37+00:00,true,755b9c245ea8dd336b6a08c17b19c97300cdaea4bf8f1cf91f3683cfd03e7e34,b389203a37203c63f930e57c1cc214337d918be3878ed7bc4d6ab84e375709c8
1468be7d21a133ebad22,integration,detail_action,Conditions for admission,Integration service for immigrants,Integration service for immigrants,https://www.quebec.ca/en/immigration/integration-service-for-immigrants,,,Gouvernement du Québec,true,"November 24, 2025",2026-06-12T17:58:34+00:00,true,ce6e9e15f2811bb0b82da87874d576a197f0ad457b563b21f64d1fd33641c2ee,a68fb5a26a73e8cad90e5147e608234f669e0566e69633dff733c8475468038e
